Round,Round,Pk,Player,College,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG%,Shooting_3P%,Shooting_FT%,Per Game_MP,Per Game_PTS,Per Game_TRB,Per Game_AST,Advanced_WS,Advanced_WS/48,Advanced_BPM,Advanced_VORP,Year,Group
1,1,1.0,Joe Barry Carroll,Purdue,10,705,22838,12455,5404,1264,.474,.000,.747,32.4,17.7,7.7,1.8,35.6,.075,-0.6,8.2,1980,1
1,1,2.0,Darrell Griffith,Louisville,10,765,21403,12391,2519,1627,.463,.332,.707,28.0,16.2,3.3,2.1,22.0,.049,-1.4,3.4,1980,1
1,1,3.0,Kevin McHale,Minnesota,13,971,30118,17335,7122,1670,.554,.261,.798,31.0,17.9,7.3,1.7,113.0,.180,2.5,34.3,1980,1
1,1,4.0,Kelvin Ransey,Ohio State,6,474,11586,5380,901,2480,.454,.132,.782,24.4,11.4,1.9,5.2,17.9,.074,-0.9,3.3,1980,1
1,1,5.0,James Ray,Jacksonville University,3,103,843,334,228,76,.428,.333,.629,8.2,3.2,2.2,0.7,-0.3,-.017,-4.5,-0.6,1980,1
1,1,6.0,Mike O'Koren,UNC,8,407,8810,3355,1391,856,.490,.271,.651,21.6,8.2,3.4,2.1,14.6,.080,-0.6,3.1,1980,1
1,1,7.0,Mike Gminski,Duke,14,938,24058,10953,6480,1203,.465,.122,.843,25.6,11.7,6.9,1.3,55.9,.111,0.1,12.9,1980,1
1,1,8.0,Andrew Toney,Louisiana,8,468,12608,7458,1009,1965,.500,.342,.797,26.9,15.9,2.2,4.2,26.9,.103,-0.6,4.4,1980,1
1,1,9.0,Michael Brooks,La Salle,6,319,9372,4086,2001,818,.486,.152,.714,29.4,12.8,6.3,2.6,16.5,.085,-0.1,4.6,1980,1
1,1,10.0,Ronnie Lester,Iowa,6,250,4959,1816,473,1003,.469,.227,.788,19.8,7.3,1.9,4.0,6.3,.061,-1.3,0.9,1980,1
1,1,11.0,Kiki Vandeweghe,UCLA,13,810,24521,15980,2785,1668,.525,.368,.872,30.3,19.7,3.4,2.1,75.6,.148,0.9,17.7,1980,2
1,1,12.0,Mike Woodson,Indiana,11,786,20021,10981,1838,1822,.466,.271,.813,25.5,14.0,2.3,2.3,34.6,.083,-0.3,8.5,1980,2
1,1,13.0,Rickey Brown,Mississippi State,5,340,4487,1482,1200,119,.464,.000,.667,13.2,4.4,3.5,0.4,4.7,.051,-4.4,-2.8,1980,2
1,1,14.0,Wes Matthews,Wisconsin,9,465,9305,3654,626,1955,.478,.225,.788,20.0,7.9,1.3,4.2,11.0,.057,-1.3,1.8,1980,2
1,1,15.0,Reggie Johnson,Tennessee,4,305,5979,2564,1238,262,.505,.143,.716,19.6,8.4,4.1,0.9,11.0,.088,-2.4,-0.5,1980,2
1,1,16.0,Hawkeye Whitney,NC State,2,70,1048,404,146,87,.462,.286,.750,15.0,5.8,2.1,1.2,1.3,.062,-1.6,0.1,1980,2
1,1,17.0,Larry Drew,Missouri,10,714,18370,8110,1265,3702,.467,.291,.798,25.7,11.4,1.8,5.2,24.4,.064,-0.9,5.0,1980,2
1,1,18.0,Don Collins,Washington State,6,303,6134,2983,837,546,.485,.069,.749,20.2,9.8,2.8,1.8,10.5,.082,0.2,3.5,1980,2
1,1,19.0,John Duren,Georgetown,3,201,2947,712,226,411,.435,.120,.750,14.7,3.5,1.1,2.0,-0.8,-.014,-5.4,-2.5,1980,2
1,1,20.0,Bill Hanzlik,Notre Dame,10,748,15534,5414,2058,2058,.434,.213,.781,20.8,7.2,2.8,2.8,24.7,.076,-1.4,2.2,1980,2
1,1,21.0,Monti Davis,Tennessee State,1,2,10,3,4,0,.200,0,.200,5.0,1.5,2.0,0.0,-0.1,-.311,-5.1,0.0,1980,3
1,1,22.0,Chad Kinch,UNC Charlotte,1,41,353,118,33,45,.369,0,.778,8.6,2.9,0.8,1.1,-0.5,-.071,-4.8,-0.3,1980,3
1,1,23.0,Carl Nicks,Indiana State University,3,156,2579,1067,297,249,.462,.000,.570,16.5,6.8,1.9,1.6,-0.4,-.007,-4.5,-1.6,1980,3
2,2,24.0,Larry Smith,Alcorn State,13,883,22879,5904,8125,941,.531,.000,.531,25.9,6.7,9.2,1.1,46.0,.096,-1.6,2.4,1980,3
2,2,25.0,Jeff Ruland,Iona College,8,332,11088,5763,3378,1002,.564,.158,.718,33.4,17.4,10.2,3.0,34.3,.149,2.1,11.5,1980,3
2,2,26.0,Sam Worthen,Marquette,2,69,967,239,116,118,.492,.000,.750,14.0,3.5,1.7,1.7,0.7,.032,-2.0,0.0,1980,3
2,2,27.0,John Stroud,Ole Miss,1,9,88,25,13,9,.324,0,.750,9.8,2.8,1.4,1.0,-0.1,-.036,-4.6,-0.1,1980,3
2,2,28.0,Craig Shelton,Georgetown,2,59,607,240,141,27,.453,.000,.600,10.3,4.1,2.4,0.5,0.0,-.001,-6.4,-0.7,1980,3
2,2,29.0,Louis Orr,Syracuse,8,569,13353,5545,2117,853,.468,.083,.787,23.5,9.7,3.7,1.5,25.7,.093,-0.4,5.5,1980,3
2,2,30.0,Kenny Natt,Louisiana-Monroe,3,49,388,150,40,41,.417,.200,.621,7.9,3.1,0.8,0.8,-0.2,-.026,-5.6,-0.5,1980,3
2,2,31.0,Wayne Robinson,Virginia Tech,1,81,1592,643,294,112,.460,.000,.729,19.7,7.9,3.6,1.4,1.7,.052,-2.7,-0.3,1980,4
2,2,32.0,David Lawrence,McNeese State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4
2,2,33.0,Bruce Collins,Weber State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4
2,2,34.0,Roosevelt Bouie,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4
2,2,35.0,Rick Mahorn,Hampton,18,1117,25779,7763,6957,1082,.493,.132,.704,23.1,6.9,6.2,1.0,51.7,.096,-1.3,4.5,1980,4
2,2,36.0,DeWayne Scales,LSU,3,49,521,224,140,10,.417,.167,.628,10.6,4.6,2.9,0.2,0.2,.017,-5.5,-0.5,1980,4
2,2,37.0,Butch Carter,Indiana,6,361,6814,3137,546,683,.475,.307,.788,18.9,8.7,1.5,1.9,8.5,.060,-2.0,0.1,1980,4
2,2,38.0,Terry Stotts,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4
2,2,39.0,Michael Wiley,Cal State Long Beach,2,94,1284,692,246,63,.561,.000,.709,13.7,7.4,2.6,0.7,2.9,.107,-0.2,0.6,1980,4
2,2,40.0,Dick Miller,Toledo,1,8,53,8,7,5,.444,.000,0,6.6,1.0,0.9,0.6,-0.1,-.102,-4.3,-0.1,1980,4
2,2,41.0,Jawann Oldham,Seattle University,10,329,5241,1455,1353,162,.479,.000,.607,15.9,4.4,4.1,0.5,4.3,.039,-2.4,-0.6,1980,5
2,2,42.0,Kimberly Belton,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
2,2,43.0,Billy Williams,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
2,2,44.0,Clyde Austin,NC State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
2,2,45.0,Brad Branson,SMU,2,72,856,391,206,52,.422,.000,.725,11.9,5.4,2.9,0.7,0.9,.053,-2.1,0.0,1980,5
2,2,46.0,Arnette Hallman,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
3,3,47.0,Kurt Nimphius,Arizona State,8,564,11441,3602,2474,681,.487,.100,.668,20.3,6.4,4.4,1.2,17.5,.074,-1.6,1.3,1980,5
3,3,48.0,Eddie Lee,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
3,3,49.0,John Virgil,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
3,3,50.0,James Wilkes,UCLA,3,114,1531,547,274,104,.463,.000,.723,13.4,4.8,2.4,0.9,2.0,.063,-2.0,0.0,1980,5
3,3,51.0,Ronnie Valentine,Old Dominion,1,24,123,84,30,7,.378,.500,.474,5.1,3.5,1.3,0.3,-0.3,-.128,-7.2,-0.2,1980,6
3,3,52.0,Lowes Moore,West Virginia,3,112,2118,752,227,316,.442,.200,.750,18.9,6.7,2.0,2.8,1.5,.035,-2.7,-0.3,1980,6
3,3,53.0,Stuart House,Washington State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6
3,3,54.0,Ron Perry,Holy Cross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6
3,3,55.0,Wayne Abrams,Southern Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6
3,3,56.0,Mike Harper,North Park University,2,123,1894,613,432,71,.474,.000,.559,15.4,5.0,3.5,0.6,2.4,.062,-2.4,-0.2,1980,6
3,3,57.0,Dave Britton,Texas A&M,1,2,9,4,2,3,.667,0,0,4.5,2.0,1.0,1.5,0.0,.093,-4.0,0.0,1980,6
3,3,58.0,Kurt Rambis,Santa Clara,14,880,16299,4603,4961,931,.534,.000,.689,18.5,5.2,5.6,1.1,38.3,.113,0.0,8.1,1980,6
3,3,59.0,John Campbell,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6
3,3,60.0,LaVon Mercer,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6
10,10,1.0,Mark Aguirre,DePaul,13,923,27730,18458,4578,2871,.484,.312,.741,30.0,20.0,5.0,3.1,67.8,.117,1.5,24.4,1981,1
10,10,2.0,Isiah Thomas,Indiana,13,979,35516,18822,3478,9061,.452,.290,.759,36.3,19.2,3.6,9.3,80.7,.109,2.6,41.6,1981,1
10,10,3.0,Buck Williams,Maryland,17,1307,42464,16784,13017,1646,.549,.167,.664,32.5,12.8,10.0,1.3,120.1,.136,0.0,21.7,1981,1
10,10,4.0,Al Wood,UNC,6,417,9939,4902,1262,742,.465,.211,.789,23.8,11.8,3.0,1.8,15.4,.074,-1.3,1.8,1981,1
10,10,5.0,Danny Vranes,Utah,7,510,10624,2613,1998,594,.496,.105,.570,20.8,5.1,3.9,1.2,15.3,.069,-1.7,0.8,1981,1
10,10,6.0,Orlando Woolridge,Notre Dame,13,851,24041,13623,3696,1609,.513,.091,.737,28.3,16.0,4.3,1.9,53.0,.106,0.1,12.8,1981,1
10,10,7.0,Steve Johnson,Oregon State,10,626,13618,7345,3450,777,.572,.000,.634,21.8,11.7,5.5,1.2,26.9,.095,-1.7,1.1,1981,1
10,10,8.0,Tom Chambers,Utah,16,1107,33922,20049,6703,2283,.468,.307,.807,30.6,18.1,6.1,2.1,79.0,.112,-0.6,12.0,1981,1
10,10,9.0,Rolando Blackman,Kansas State,13,980,32087,17623,3278,2981,.493,.343,.840,32.7,18.0,3.3,3.0,75.6,.113,0.4,19.8,1981,1
10,10,10.0,Albert King,Maryland,9,534,12836,6470,2262,1171,.461,.268,.791,24.0,12.1,4.2,2.2,16.3,.061,-1.7,1.1,1981,1
10,10,11.0,Frank Johnson,Wake Forest,10,596,12897,4937,1025,2476,.439,.218,.760,21.6,8.3,1.7,4.2,17.2,.064,-1.3,2.4,1981,2
10,10,12.0,Kelly Tripucka,Notre Dame,10,707,20959,12142,2703,2090,.473,.361,.849,29.6,17.2,3.8,3.0,44.4,.102,0.1,11.2,1981,2
10,10,13.0,Danny Schayes,Syracuse,18,1138,21975,8780,5671,1299,.481,.133,.806,19.3,7.7,5.0,1.1,48.8,.107,-2.0,-0.1,1981,2
10,10,14.0,Herb Williams,Ohio State,18,1102,28484,11944,6509,1856,.467,.095,.696,25.8,10.8,5.9,1.7,36.1,.061,-0.9,7.8,1981,2
10,10,15.0,Jeff Lamp,Virginia,6,291,3471,1495,437,269,.470,.222,.841,11.9,5.1,1.5,0.9,5.2,.072,-2.6,-0.5,1981,2
10,10,16.0,Darnell Valentine,Kansas,9,620,14395,5400,1318,3080,.437,.261,.787,23.2,8.7,2.1,5.0,22.1,.074,-0.5,5.5,1981,2
10,10,17.0,Kevin Loder,Alabama State University,3,148,2094,875,338,174,.461,.261,.695,14.1,5.9,2.3,1.2,2.4,.055,-1.7,0.2,1981,2
10,10,18.0,Ray Tolbert,Indiana,5,261,2789,928,609,135,.495,.000,.544,10.7,3.6,2.3,0.5,2.9,.051,-3.0,-0.7,1981,2
10,10,19.0,Mike McGee,Michigan,9,520,9271,4968,1112,629,.487,.354,.597,17.8,9.6,2.1,1.2,15.1,.078,-1.3,1.7,1981,2
10,10,20.0,Larry Nance,Clemson,13,920,30697,15687,7352,2393,.546,.145,.755,33.4,17.1,8.0,2.6,109.6,.171,3.6,43.5,1981,2
10,10,21.0,Alton Lister,Arizona State,16,953,18965,6298,5996,914,.512,.111,.597,19.9,6.6,6.3,1.0,36.6,.093,-1.4,3.1,1981,3
10,10,22.0,Franklin Edwards,Cleveland State University,7,296,4436,1802,300,774,.449,.030,.795,15.0,6.1,1.0,2.6,3.9,.043,-1.9,0.1,1981,3
10,10,23.0,Charles Bradley,Wyoming,3,110,910,347,119,55,.416,.000,.585,8.3,3.2,1.1,0.5,0.3,.016,-3.4,-0.4,1981,3
2,2,24.0,Jay Vincent,Michigan State,9,576,15556,8729,3167,1124,.474,.148,.784,27.0,15.2,5.5,2.0,27.5,.085,-1.3,2.6,1981,3
2,2,25.0,Tracy Jackson,Notre Dame,3,129,1797,694,243,132,.463,.154,.749,13.9,5.4,1.9,1.0,2.4,.064,-1.5,0.2,1981,3
2,2,26.0,Brian Jackson,Utah State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,3
2,2,27.0,Howard Wood,Tennessee,1,42,342,144,65,9,.458,.000,.654,8.1,3.4,1.5,0.2,0.3,.049,-3.6,-0.1,1981,3
2,2,28.0,Gene Banks,Duke,6,468,13074,5305,2718,1335,.539,.043,.730,27.9,11.3,5.8,2.9,31.2,.115,0.7,8.7,1981,3
2,2,29.0,Eddie Johnson,Illinois,17,1199,32604,19202,4832,2550,.472,.335,.840,27.2,16.0,4.0,2.1,65.6,.097,-0.7,11.0,1981,3
2,2,30.0,Ed Rains,University of South Alabama,2,83,929,287,124,62,.423,.000,.626,11.2,3.5,1.5,0.7,0.7,.034,-3.9,-0.5,1981,3
2,2,31.0,Danny Ainge,BYU,14,1042,27755,11964,2768,4199,.469,.378,.846,26.6,11.5,2.7,4.0,71.5,.124,1.1,21.9,1981,4
2,2,32.0,Mike Olliver,Lamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,4
2,2,33.0,Sam Williams,Arizona State,4,257,4528,1628,1146,156,.500,.000,.653,17.6,6.3,4.5,0.6,9.0,.095,-0.8,1.4,1981,4
2,2,34.0,Ken Green,University of Texas Rio Grande Valley,1,7,72,31,27,2,.481,0,.556,10.3,4.4,3.9,0.3,0.3,.184,0.0,0.0,1981,4
2,2,35.0,Charles Davis,Vanderbilt,8,415,5050,2214,1008,309,.451,.170,.737,12.2,5.3,2.4,0.7,5.8,.056,-3.1,-1.4,1981,4
2,2,36.0,Ray Blume,Oregon State,1,49,546,226,41,68,.459,.222,.643,11.1,4.6,0.8,1.4,-0.1,-.013,-4.5,-0.3,1981,4
2,2,37.0,Al Leslie,Bucknell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,4
2,2,38.0,Clyde Bradshaw,DePaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,4
2,2,39.0,Harvey Knuckles,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,4
2,2,40.0,Greg Cook,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,4
2,2,41.0,Claude Gregory,Wisconsin,2,25,315,136,97,16,.456,.000,.333,12.6,5.4,3.9,0.6,0.0,.007,-4.0,-0.2,1981,5
2,2,42.0,Elvis Rolle,Florida State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
2,2,43.0,Elston Turner,Ole Miss,8,505,9006,2397,1375,914,.432,.152,.714,17.8,4.7,2.7,1.8,8.5,.045,-2.0,0.0,1981,5
2,2,44.0,Steve Lingenfelter,South Dakota State,2,10,67,10,16,5,.714,0,.000,6.7,1.0,1.6,0.5,0.0,.009,-4.4,-0.1,1981,5
2,2,45.0,Ed Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
2,2,46.0,Vernon Smith,Texas A&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
3,3,47.0,Art Housey,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
3,3,48.0,Mike Ferrara,Colgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
3,3,49.0,David Burns,Saint Louis,1,9,87,23,5,15,.438,0,.600,9.7,2.6,0.6,1.7,-0.1,-.071,-5.0,-0.1,1981,5
3,3,50.0,Derek Holcomb,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,5
3,3,51.0,Zam Fredrick,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
3,3,52.0,Rudy Macklin,LSU,3,160,2752,1030,464,121,.449,.000,.776,17.2,6.4,2.9,0.8,3.2,.056,-3.5,-1.1,1981,6
3,3,53.0,Mark Radford,Oregon State,2,97,808,347,76,161,.507,.286,.458,8.3,3.6,0.8,1.7,0.4,.023,-2.7,-0.1,1981,6
3,3,54.0,Jim Smith,Ohio State,2,76,876,219,187,46,.514,0,.461,11.5,2.9,2.5,0.6,0.7,.037,-3.1,-0.2,1981,6
3,3,55.0,Mickey Dillard,Florida State,1,33,221,73,15,34,.367,.000,.652,6.7,2.2,0.5,1.0,-0.2,-.051,-5.8,-0.3,1981,6
3,3,56.0,Carlton Neverson,Pitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
3,3,57.0,Frank Brickowski,Penn State,12,731,16278,7302,3410,1384,.519,.324,.740,22.3,10.0,4.7,1.9,29.8,.088,-1.1,3.7,1981,6
3,3,58.0,Curtis Berry,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
3,3,59.0,Russell Bowers,American University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
3,3,60.0,Purvis Miller,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6
10,10,1.0,James Worthy,UNC,12,926,30001,16320,4708,2791,.521,.241,.769,32.4,17.6,5.1,3.0,81.2,.130,1.9,29.2,1982,1
10,10,2.0,Terry Cummings,DePaul,18,1183,33898,19460,8630,2190,.484,.295,.706,28.7,16.4,7.3,1.9,91.1,.129,0.6,22.5,1982,1
10,10,3.0,Dominique Wilkins,Georgia,15,1074,38113,26668,7169,2677,.461,.319,.811,35.5,24.8,6.7,2.5,117.5,.148,3.3,50.6,1982,1
10,10,4.0,Bill Garnett,Wyoming,4,300,5260,1638,1298,393,.490,.000,.720,17.5,5.5,4.3,1.3,10.8,.099,-0.8,1.6,1982,1
10,10,5.0,LaSalle Thompson,Texas,15,985,21238,7806,6689,1139,.492,.154,.737,21.6,7.9,6.8,1.2,35.0,.079,-1.5,2.7,1982,1
10,10,6.0,Trent Tucker,Minnesota,11,756,15671,6236,1520,1532,.461,.408,.754,20.7,8.2,2.0,2.0,34.3,.105,0.6,10.2,1982,1
10,10,7.0,Quintin Dailey,San Francisco,10,528,12170,7470,1307,1188,.454,.158,.779,23.0,14.1,2.5,2.3,12.7,.050,-1.9,0.3,1982,1
10,10,8.0,Clark Kellogg,Ohio State,5,260,8514,4918,2482,764,.497,.338,.757,32.7,18.9,9.5,2.9,20.9,.118,1.4,7.3,1982,1
10,10,9.0,Cliff Levingston,Wichita State,11,830,16962,5888,4307,752,.516,.152,.676,20.4,7.1,5.2,0.9,44.2,.125,-0.2,7.6,1982,1
10,10,10.0,Keith Edmonson,Purdue,2,87,931,522,127,56,.448,.000,.719,10.7,6.0,1.5,0.6,0.4,.022,-3.6,-0.4,1982,1
10,10,11.0,Fat Lever,Arizona State,11,752,23814,10433,4523,4696,.447,.310,.771,31.7,13.9,6.0,6.2,61.2,.123,3.3,32.1,1982,2
10,10,12.0,John Bagley,Boston College,11,665,17120,5802,1729,3980,.437,.241,.779,25.7,8.7,2.6,6.0,16.6,.047,-0.9,4.5,1982,2
10,10,13.0,Sleepy Floyd,Georgetown,13,957,26383,12260,2494,5175,.444,.324,.815,27.6,12.8,2.6,5.4,50.6,.092,0.5,16.6,1982,2
10,10,14.0,Lester Conner,Oregon State,12,687,14970,4337,1861,2669,.453,.202,.753,21.8,6.3,2.7,3.9,28.6,.092,1.0,11.3,1982,2
10,10,15.0,David Thirdkill,Bradley,5,179,1469,510,209,84,.457,.091,.565,8.2,2.8,1.2,0.5,1.3,.042,-4.9,-1.1,1982,2
10,10,16.0,Terry Teagle,Baylor,11,687,14509,7982,1803,956,.465,.210,.792,21.1,11.6,2.6,1.4,13.4,.044,-2.9,-3.2,1982,2
10,10,17.0,Brook Steppe,Georgia Tech,5,238,2858,1297,345,280,.469,.310,.820,12.0,5.4,1.4,1.2,4.6,.078,-1.8,0.2,1982,2
10,10,18.0,Ricky Pierce,Rice University,16,969,23665,14467,2296,1826,.493,.322,.875,24.4,14.9,2.4,1.9,72.2,.146,1.1,18.6,1982,2
10,10,19.0,Rob Williams,Houston,2,153,3367,1319,330,825,.439,.274,.789,22.0,8.6,2.2,5.4,2.1,.030,-3.1,-0.9,1982,2
10,10,20.0,Paul Pressey,Tulsa,11,724,19659,7664,2798,3715,.485,.222,.749,27.2,10.6,3.9,5.1,49.0,.120,2.6,22.8,1982,2
10,10,21.0,Eddie Phillips,Alabama,1,48,416,152,77,29,.406,.000,.678,8.7,3.2,1.6,0.6,0.1,.011,-4.7,-0.3,1982,3
10,10,22.0,Mark McNamara,California,8,278,2707,980,827,77,.512,0,.548,9.7,3.5,3.0,0.3,2.8,.049,-4.7,-2.0,1982,3
10,10,23.0,Darren Tillis,Cleveland State University,2,124,1256,425,314,42,.423,.000,.626,10.1,3.4,2.5,0.3,0.9,.036,-4.4,-0.8,1982,3
2,2,24.0,Oliver Robinson,UAB,1,35,147,101,17,21,.361,.091,.667,4.2,2.9,0.5,0.6,0.1,.018,-5.0,-0.1,1982,3
2,2,25.0,Bryan Warrick,Saint Joseph's,4,169,2379,677,218,437,.443,.208,.747,14.1,4.0,1.3,2.6,1.6,.033,-3.3,-0.8,1982,3
2,2,26.0,Ricky Frazier,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,3
2,2,27.0,Fred Roberts,BYU,13,818,14703,5962,2308,977,.502,.325,.796,18.0,7.3,2.8,1.2,26.2,.086,-1.6,1.5,1982,3
2,2,28.0,Dave Magley,Kansas,1,14,56,12,10,2,.250,.000,.500,4.0,0.9,0.7,0.1,-0.1,-.066,-5.0,-0.1,1982,3
2,2,29.0,Scott Hastings,Arkansas,11,578,5985,1647,1287,284,.441,.292,.811,10.4,2.8,2.2,0.5,9.8,.079,-2.8,-1.2,1982,3
2,2,30.0,Wallace Bryant,San Francisco,3,102,1395,323,374,112,.407,0,.573,13.7,3.2,3.7,1.1,1.3,.044,-2.5,-0.2,1982,3
2,2,31.0,Rod Higgins,Fresno State,13,779,17189,7011,2819,1254,.465,.342,.808,22.1,9.0,3.6,1.6,37.8,.106,0.0,8.8,1982,4
2,2,32.0,Richard Anderson,UC Santa Barbara,6,407,6002,2260,1418,611,.412,.333,.762,14.7,5.6,3.5,1.5,7.6,.061,-1.1,1.4,1982,4
2,2,33.0,Linton Townes,James Madison University,3,60,543,257,67,32,.440,.360,.750,9.1,4.3,1.1,0.5,0.6,.057,-3.2,-0.2,1982,4
2,2,34.0,Vince Taylor,Duke,1,31,321,95,36,41,.363,0,.656,10.4,3.1,1.2,1.3,0.1,.009,-3.2,-0.1,1982,4
2,2,35.0,Derek Smith,Louisville,9,408,9825,5232,1300,866,.499,.294,.753,24.1,12.8,3.2,2.1,18.3,.089,-0.7,3.2,1982,4
2,2,36.0,J.J. Anderson,Bradley,3,157,1970,751,439,110,.465,.000,.558,12.5,4.8,2.8,0.7,2.7,.065,-1.9,0.0,1982,4
2,2,37.0,Audie Norris,Jackson State University,3,187,2585,819,576,147,.511,.000,.662,13.8,4.4,3.1,0.8,2.9,.054,-3.6,-1.1,1982,4
2,2,38.0,Wayne Sappleton,Loyola Chicago,1,33,298,96,75,7,.471,0,.412,9.0,2.9,2.3,0.2,0.1,.012,-6.3,-0.3,1982,4
2,2,39.0,Kevin Magee,"University of California, Irvine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,4
2,2,40.0,Guy Morgan,Wake Forest,1,8,46,15,17,7,.292,0,.250,5.8,1.9,2.1,0.9,-0.1,-.059,-4.6,0.0,1982,4
2,2,41.0,Dwight Anderson,USC,1,5,33,21,2,3,.500,0,.700,6.6,4.2,0.4,0.6,0.0,.001,-4.8,0.0,1982,5
2,2,42.0,Jeff Taylor,Texas Tech,2,56,818,179,82,113,.412,.000,.696,14.6,3.2,1.5,2.0,-0.1,-.008,-3.0,-0.2,1982,5
2,2,43.0,Jose Slaughter,University of Portland,1,63,515,225,68,52,.374,.220,.644,8.2,3.6,1.1,0.8,-0.1,-.007,-4.2,-0.3,1982,5
2,2,44.0,Mike Gibson,USC Upstate,2,64,390,101,106,14,.387,0,.679,6.1,1.6,1.7,0.2,0.3,.042,-4.1,-0.2,1982,5
2,2,45.0,Russ Schoene,Chattanooga,4,290,3548,1491,735,175,.435,.335,.751,12.2,5.1,2.5,0.6,4.5,.061,-3.4,-1.3,1982,5
2,2,46.0,Tony Guy,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5
3,3,47.0,Michael Wilson,Marquette,3,32,338,108,36,45,.438,.000,.750,10.6,3.4,1.1,1.4,0.3,.038,-0.8,0.1,1982,5
3,3,48.0,Craig Hodges,Cal State Long Beach,10,695,15077,5940,937,1769,.461,.400,.828,21.7,8.5,1.3,2.5,27.2,.087,-0.9,4.0,1982,5
3,3,49.0,Steve Trumbo,BYU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5
3,3,50.0,Corny Thompson,UConn,1,44,520,122,120,34,.314,0,.783,11.8,2.8,2.7,0.8,-0.1,-.010,-5.9,-0.5,1982,5
3,3,51.0,Jim Johnstone,Wake Forest,1,23,191,31,46,11,.367,0,.450,8.3,1.3,2.0,0.5,-0.1,-.020,-4.4,-0.2,1982,6
3,3,52.0,Dan Caldwell,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,6
3,3,53.0,Tyrone Adams,Kansas State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,6
3,3,54.0,Hutch Jones,Vanderbilt,2,13,103,41,17,4,.425,0,.700,7.9,3.2,1.3,0.3,0.0,-.003,-4.0,-0.1,1982,6
3,3,55.0,Jerry Eaves,Louisville,4,168,2685,1132,208,414,.472,.071,.773,16.0,6.7,1.2,2.5,2.6,.046,-3.2,-0.8,1982,6
3,3,56.0,Joe Kopicki,Detroit Mercy,3,118,1187,432,314,84,.493,.273,.812,10.1,3.7,2.7,0.7,3.5,.142,-0.4,0.5,1982,6
3,3,57.0,Craig Tucker,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,6
3,3,58.0,Mike Largey,Upsala College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,6
